checkpoint,world,pair_key,starting_layout,rival_side,termination,winner,duration_ticks,duration_seconds,rival_touches,nexto_touches,first_toucher,rival_saves,nexto_saves,rival_flips,nexto_flips,rival_wavedash_candidates,nexto_wavedash_candidates,rival_speed_increasing_wavedash_candidates,nexto_speed_increasing_wavedash_candidates,rival_zapdash_candidates,nexto_zapdash_candidates,rival_double_dash_candidate_events,nexto_double_dash_candidate_events
plus_180,28,side0-layout3-slot28,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,29,side0-layout4-slot29,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,30,side0-layout0-slot30,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,31,side0-layout1-slot31,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,32,side0-layout2-slot32,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,33,side0-layout3-slot33,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,34,side0-layout4-slot34,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,35,side0-layout0-slot35,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,36,side0-layout1-slot36,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,37,side0-layout2-slot37,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,38,side0-layout3-slot38,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,39,side0-layout4-slot39,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,40,side0-layout0-slot40,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,41,side0-layout1-slot41,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,42,side0-layout2-slot42,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,43,side0-layout3-slot43,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,44,side0-layout4-slot44,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,45,side0-layout0-slot45,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,46,side0-layout1-slot46,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,47,side0-layout2-slot47,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,48,side0-layout3-slot48,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,49,side0-layout4-slot49,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,50,side0-layout0-slot50,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,51,side0-layout1-slot51,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,52,side0-layout2-slot52,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,53,side0-layout3-slot53,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,54,side0-layout4-slot54,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,55,side0-layout0-slot55,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,56,side0-layout1-slot56,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,57,side0-layout2-slot57,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,58,side0-layout3-slot58,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,59,side0-layout4-slot59,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,60,side0-layout0-slot60,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,61,side0-layout1-slot61,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,62,side0-layout2-slot62,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,63,side0-layout3-slot63,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,64,side0-layout4-slot64,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,65,side0-layout0-slot65,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,66,side0-layout1-slot66,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,67,side0-layout2-slot67,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,68,side0-layout3-slot68,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,69,side0-layout4-slot69,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,70,side0-layout0-slot70,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,71,side0-layout1-slot71,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,72,side0-layout2-slot72,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,73,side0-layout3-slot73,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,74,side0-layout4-slot74,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,75,side0-layout0-slot75,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,76,side0-layout1-slot76,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,77,side0-layout2-slot77,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,78,side0-layout3-slot78,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,79,side0-layout4-slot79,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,80,side0-layout0-slot80,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,81,side0-layout1-slot81,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,82,side0-layout2-slot82,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,83,side0-layout3-slot83,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,84,side0-layout4-slot84,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,85,side0-layout0-slot85,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,86,side0-layout1-slot86,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,87,side0-layout2-slot87,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,88,side0-layout3-slot88,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,89,side0-layout4-slot89,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,90,side0-layout0-slot90,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,91,side0-layout1-slot91,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,92,side0-layout2-slot92,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,93,side0-layout3-slot93,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,94,side0-layout4-slot94,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,95,side0-layout0-slot95,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,96,side0-layout1-slot96,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,97,side0-layout2-slot97,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,98,side0-layout3-slot98,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,99,side0-layout4-slot99,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,100,side0-layout0-slot100,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,101,side0-layout1-slot101,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,102,side0-layout2-slot102,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,103,side0-layout3-slot103,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,104,side0-layout4-slot104,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,105,side0-layout0-slot105,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,106,side0-layout1-slot106,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,107,side0-layout2-slot107,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,108,side0-layout3-slot108,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,109,side0-layout4-slot109,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,110,side0-layout0-slot110,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,111,side0-layout1-slot111,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,112,side0-layout2-slot112,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,113,side0-layout3-slot113,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,114,side0-layout4-slot114,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,115,side0-layout0-slot115,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,116,side0-layout1-slot116,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,117,side0-layout2-slot117,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,118,side0-layout3-slot118,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,119,side0-layout4-slot119,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,120,side0-layout0-slot120,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,121,side0-layout1-slot121,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,122,side0-layout2-slot122,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,123,side0-layout3-slot123,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,124,side0-layout4-slot124,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,125,side0-layout0-slot125,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,126,side0-layout1-slot126,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,127,side0-layout2-slot127,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,128,side0-layout3-slot128,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,129,side0-layout4-slot129,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,130,side0-layout0-slot130,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,131,side0-layout1-slot131,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,132,side0-layout2-slot132,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,133,side0-layout3-slot133,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,134,side0-layout4-slot134,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,135,side0-layout0-slot135,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,136,side0-layout1-slot136,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,137,side0-layout2-slot137,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,138,side0-layout3-slot138,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,139,side0-layout4-slot139,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,140,side0-layout0-slot140,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,141,side0-layout1-slot141,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,142,side0-layout2-slot142,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,143,side0-layout3-slot143,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,144,side0-layout4-slot144,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,145,side0-layout0-slot145,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,146,side0-layout1-slot146,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,147,side0-layout2-slot147,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,148,side0-layout3-slot148,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,149,side0-layout4-slot149,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,150,side0-layout0-slot150,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,151,side0-layout1-slot151,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,152,side0-layout2-slot152,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,153,side0-layout3-slot153,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,154,side0-layout4-slot154,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,155,side0-layout0-slot155,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,156,side0-layout1-slot156,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,157,side0-layout2-slot157,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,158,side0-layout3-slot158,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,159,side0-layout4-slot159,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,160,side0-layout0-slot160,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,161,side0-layout1-slot161,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,162,side0-layout2-slot162,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,163,side0-layout3-slot163,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,164,side0-layout4-slot164,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,165,side0-layout0-slot165,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,166,side0-layout1-slot166,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,167,side0-layout2-slot167,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,168,side0-layout3-slot168,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,169,side0-layout4-slot169,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,170,side0-layout0-slot170,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,171,side0-layout1-slot171,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,172,side0-layout2-slot172,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,173,side0-layout3-slot173,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,174,side0-layout4-slot174,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,175,side0-layout0-slot175,0,Blue,goal,Nexto,2008,16.733333333333334,2,11,Rival,0,0,10,3,0,0,0,0,0,0,0,0
plus_180,176,side0-layout1-slot176,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,177,side0-layout2-slot177,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,178,side0-layout3-slot178,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
plus_180,179,side0-layout4-slot179,4,Blue,goal,Nexto,1688,14.066666666666666,3,4,Rival,0,0,8,5,0,0,0,0,0,0,0,0
plus_180,180,side0-layout0-slot180,0,Blue,goal,Nexto,2628,21.9,5,9,Rival,0,0,12,4,0,0,0,0,0,0,0,0
plus_180,181,side0-layout1-slot181,1,Blue,goal,Nexto,2068,17.233333333333334,2,7,Rival,0,0,9,4,0,0,0,0,0,0,0,0
plus_180,182,side0-layout2-slot182,2,Blue,goal,Nexto,3288,27.4,5,8,Rival,0,0,10,6,0,0,0,0,0,0,0,0
plus_180,183,side0-layout3-slot183,3,Blue,goal,Nexto,1000,8.333333333333334,2,3,Rival,0,0,5,2,0,0,0,0,0,0,0,0
