checkpoint,opponent,world,starting_layout,rival_side,termination,winner,duration_ticks,rival_touches,opponent_touches,first_toucher,rival_saves,opponent_saves,rival_airborne_touches,opponent_airborne_touches,rival_flips,opponent_flips,rival_wavedash_candidate_events,opponent_wavedash_candidate_events,rival_double_dash_candidate_events,opponent_double_dash_candidate_events
plus_060,Wisp,44,4,Blue,goal,Wisp,5096,6,12,Rival,0,0,6,7,16,13,0,1,0,0
plus_060,Wisp,45,0,Blue,goal,Rival,568,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,46,1,Blue,goal,Wisp,944,2,2,Rival,0,0,2,1,5,3,0,0,0,0
plus_060,Wisp,47,2,Blue,goal,Rival,528,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,48,3,Blue,goal,Rival,496,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_060,Wisp,49,4,Blue,goal,Rival,3704,7,35,Rival,0,0,7,5,12,9,2,0,0,0
plus_060,Wisp,50,0,Blue,goal,Rival,556,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,51,1,Blue,goal,Rival,544,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,52,2,Blue,goal,Rival,540,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,53,3,Blue,goal,Rival,504,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,54,4,Blue,goal,Wisp,4356,12,10,Rival,0,0,6,5,18,11,1,1,0,0
plus_060,Wisp,55,0,Blue,goal,Rival,568,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,56,1,Blue,goal,Rival,484,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,57,2,Blue,goal,Rival,528,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,58,3,Blue,goal,Rival,512,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,59,4,Blue,goal,Rival,896,5,2,Rival,0,0,5,2,4,4,0,0,0,0
plus_060,Wisp,60,0,Blue,goal,Rival,708,2,0,Rival,0,0,2,0,3,2,0,0,0,0
plus_060,Wisp,61,1,Blue,hard_time,None,5400,8,20,Rival,1,1,8,7,22,14,0,0,0,0
plus_060,Wisp,62,2,Blue,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,63,3,Blue,goal,Rival,524,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,64,4,Blue,hard_time,None,5400,11,37,Rival,0,0,5,3,20,9,0,0,0,0
plus_060,Wisp,65,0,Blue,goal,Rival,532,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,66,1,Blue,hard_time,None,5400,7,11,Rival,0,1,6,10,20,13,0,0,0,0
plus_060,Wisp,67,2,Blue,goal,Rival,516,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,68,3,Blue,goal,Rival,2780,3,50,Rival,0,0,3,3,8,8,1,1,0,0
plus_060,Wisp,69,4,Blue,goal,Wisp,1328,3,49,Rival,0,0,3,4,8,3,1,0,0,0
plus_060,Wisp,70,0,Blue,goal,Rival,548,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,71,1,Blue,goal,Rival,664,1,0,Rival,0,0,1,0,4,3,0,0,0,0
plus_060,Wisp,72,2,Blue,goal,Rival,524,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,73,3,Blue,goal,Rival,508,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,74,4,Blue,goal,Rival,852,3,1,Rival,0,0,3,1,3,3,1,0,0,0
plus_060,Wisp,75,0,Blue,hard_time,None,5400,3,8,Rival,0,1,3,6,28,15,2,0,0,0
plus_060,Wisp,76,1,Blue,goal,Rival,496,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,77,2,Blue,goal,Rival,536,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_060,Wisp,78,3,Blue,goal,Rival,496,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,79,4,Blue,goal,Wisp,2508,4,16,Rival,0,0,4,4,7,7,1,1,0,0
plus_060,Wisp,80,0,Blue,goal,Rival,5356,16,14,Rival,0,1,5,13,18,14,0,0,0,0
plus_060,Wisp,81,1,Blue,goal,Wisp,2332,2,10,Rival,0,0,2,4,11,6,1,0,0,0
plus_060,Wisp,82,2,Blue,goal,Rival,568,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,83,3,Blue,goal,Rival,480,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,84,4,Blue,hard_time,None,5400,10,15,Rival,0,0,8,7,20,13,2,0,0,0
plus_060,Wisp,85,0,Blue,goal,Rival,568,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,86,1,Blue,goal,Wisp,2188,1,3,Rival,0,0,1,3,7,6,0,0,0,0
plus_060,Wisp,87,2,Blue,goal,Rival,536,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_060,Wisp,88,3,Blue,goal,Rival,504,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,89,4,Blue,hard_time,None,5400,8,24,Rival,0,0,4,8,11,15,0,0,0,0
plus_060,Wisp,90,0,Blue,goal,Wisp,2480,3,52,Rival,0,2,3,2,8,5,0,0,0,0
plus_060,Wisp,91,1,Blue,hard_time,None,5400,5,9,Rival,0,0,5,6,19,16,0,0,0,0
plus_060,Wisp,92,2,Blue,goal,Wisp,2908,3,33,Rival,0,1,3,2,9,7,0,0,0,0
plus_060,Wisp,93,3,Blue,goal,Rival,492,1,0,Rival,0,0,1,0,2,3,1,0,0,0
plus_060,Wisp,94,4,Blue,goal,Wisp,1408,2,10,Rival,0,0,2,3,5,4,0,0,0,0
plus_060,Wisp,95,0,Blue,goal,Rival,536,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,96,1,Blue,goal,Wisp,952,1,2,Rival,0,0,1,2,4,4,0,0,0,0
plus_060,Wisp,97,2,Blue,goal,Rival,524,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,98,3,Blue,goal,Rival,508,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,99,4,Blue,hard_time,None,5400,13,8,Rival,0,0,7,7,18,13,1,0,0,0
plus_060,Wisp,100,0,Blue,hard_time,None,5400,9,9,Rival,0,1,5,6,19,10,1,0,0,0
plus_060,Wisp,101,1,Blue,goal,Wisp,3184,2,13,Rival,0,0,2,8,12,7,0,0,0,0
plus_060,Wisp,102,2,Blue,goal,Rival,512,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,103,3,Blue,goal,Rival,560,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,104,4,Blue,goal,Wisp,2768,5,7,Rival,0,0,5,6,8,7,0,0,0,0
plus_060,Wisp,105,0,Blue,goal,Wisp,4648,6,8,Rival,1,1,6,8,16,14,0,1,0,0
plus_060,Wisp,106,1,Blue,goal,Rival,536,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,107,2,Blue,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,108,3,Blue,goal,Rival,488,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,109,4,Blue,hard_time,None,5400,15,49,Rival,0,1,10,3,21,12,0,0,0,0
plus_060,Wisp,110,0,Blue,goal,Rival,600,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_060,Wisp,111,1,Blue,goal,Wisp,1948,3,2,Rival,0,0,3,2,8,7,0,0,0,0
plus_060,Wisp,112,2,Blue,goal,Wisp,3048,3,15,Rival,0,0,3,6,12,7,0,0,0,0
plus_060,Wisp,113,3,Blue,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,114,4,Blue,hard_time,None,5400,12,20,Rival,0,1,12,10,18,12,0,0,0,0
plus_060,Wisp,115,0,Blue,goal,Rival,596,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,116,1,Blue,hard_time,None,5400,6,40,Rival,0,0,6,11,19,12,0,0,0,0
plus_060,Wisp,117,2,Blue,goal,Rival,504,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,118,3,Blue,goal,Rival,512,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,119,4,Blue,goal,Rival,856,4,2,Rival,0,0,4,2,3,3,1,0,0,0
plus_060,Wisp,120,0,Blue,goal,Rival,544,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,121,1,Blue,goal,Rival,504,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,122,2,Blue,goal,Rival,520,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,123,3,Blue,goal,Rival,524,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,124,4,Blue,goal,Rival,4140,10,10,Rival,0,0,8,10,15,13,0,0,0,0
plus_060,Wisp,125,0,Blue,goal,Rival,552,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,126,1,Blue,goal,Rival,572,1,0,Rival,0,0,1,0,3,2,0,0,0,0
plus_060,Wisp,127,2,Blue,goal,Rival,524,1,0,Rival,0,0,1,0,2,2,0,1,0,0
plus_060,Wisp,128,0,Orange,goal,Wisp,3284,3,12,Rival,0,1,3,5,14,8,1,0,0,0
plus_060,Wisp,129,1,Orange,goal,Rival,488,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,130,2,Orange,goal,Wisp,644,1,1,Rival,0,0,1,1,2,2,0,0,0,0
plus_060,Wisp,131,3,Orange,goal,Rival,3688,4,35,Rival,0,1,4,4,10,8,1,0,0,0
plus_060,Wisp,132,4,Orange,hard_time,None,5400,10,45,Rival,0,0,10,8,23,12,0,0,0,0
plus_060,Wisp,133,0,Orange,goal,Rival,580,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,134,1,Orange,goal,Rival,476,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_060,Wisp,135,2,Orange,goal,Rival,516,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,136,3,Orange,goal,Rival,512,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,137,4,Orange,hard_time,None,5400,6,22,Rival,0,1,5,10,18,14,0,1,0,0
plus_060,Wisp,138,0,Orange,goal,Rival,588,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,139,1,Orange,goal,Wisp,5192,3,45,Rival,0,1,3,5,19,9,4,0,3,0
plus_060,Wisp,140,2,Orange,goal,Rival,536,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,141,3,Orange,goal,Rival,508,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,142,4,Orange,hard_time,None,5400,8,9,Rival,0,1,7,7,17,16,1,0,0,0
plus_060,Wisp,143,0,Orange,goal,Rival,532,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,144,1,Orange,goal,Wisp,812,1,1,Rival,0,0,1,1,4,3,0,0,0,0
plus_060,Wisp,145,2,Orange,goal,Rival,528,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_060,Wisp,146,3,Orange,goal,Rival,504,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,147,4,Orange,hard_time,None,5400,3,12,Rival,0,1,3,7,18,15,0,2,0,0
plus_060,Wisp,148,0,Orange,goal,Rival,632,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,149,1,Orange,goal,Wisp,908,2,2,Rival,0,0,1,2,5,3,0,1,0,0
plus_060,Wisp,150,2,Orange,goal,Rival,524,1,0,Rival,0,0,1,0,2,2,0,1,0,0
plus_060,Wisp,151,3,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,152,4,Orange,goal,Rival,840,4,3,Rival,0,0,4,3,3,4,1,0,0,0
plus_060,Wisp,153,0,Orange,goal,Rival,608,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,154,1,Orange,goal,Rival,692,1,0,Rival,0,0,1,0,4,3,0,0,0,0
plus_060,Wisp,155,2,Orange,goal,Rival,524,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,156,3,Orange,goal,Wisp,2264,2,7,Rival,0,0,2,4,9,5,0,0,0,0
plus_060,Wisp,157,4,Orange,goal,Rival,956,4,3,Rival,0,0,4,3,4,3,1,0,0,0
plus_060,Wisp,158,0,Orange,goal,Rival,540,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,159,1,Orange,goal,Rival,520,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,160,2,Orange,goal,Rival,532,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,161,3,Orange,goal,Rival,520,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,162,4,Orange,goal,Wisp,2176,5,17,Rival,0,0,4,2,13,5,0,0,0,0
plus_060,Wisp,163,0,Orange,goal,Rival,564,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_060,Wisp,164,1,Orange,goal,Wisp,3608,3,10,Rival,1,0,3,4,20,9,3,0,2,0
plus_060,Wisp,165,2,Orange,goal,Rival,540,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,166,3,Orange,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,167,4,Orange,goal,Rival,912,3,2,Rival,0,0,3,2,3,5,1,0,0,0
plus_060,Wisp,168,0,Orange,goal,Rival,540,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,169,1,Orange,goal,Rival,544,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_060,Wisp,170,2,Orange,goal,Rival,532,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,171,3,Orange,goal,Rival,564,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,172,4,Orange,goal,Rival,876,4,1,Rival,0,0,4,1,4,3,1,0,0,0
plus_060,Wisp,173,0,Orange,goal,Rival,628,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,174,1,Orange,goal,Rival,544,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_060,Wisp,175,2,Orange,goal,Wisp,1384,2,4,Rival,0,0,2,3,6,5,1,0,0,0
plus_060,Wisp,176,3,Orange,goal,Rival,500,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,177,4,Orange,goal,Rival,700,4,2,Rival,0,0,4,2,3,3,0,0,0,0
plus_060,Wisp,178,0,Orange,goal,Wisp,1264,1,2,Rival,0,0,1,2,6,3,0,0,0,0
plus_060,Wisp,179,1,Orange,goal,Wisp,1616,1,2,Rival,0,0,1,2,6,6,0,0,0,0
plus_060,Wisp,180,2,Orange,goal,Rival,564,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,181,3,Orange,goal,Rival,512,1,0,Rival,0,0,1,0,2,0,1,0,0,0
plus_060,Wisp,182,4,Orange,hard_time,None,5400,10,48,Rival,0,0,7,12,22,12,0,0,0,0
plus_060,Wisp,183,0,Orange,goal,Rival,804,2,0,Rival,0,0,2,0,3,2,0,0,0,0
plus_060,Wisp,184,1,Orange,goal,Wisp,3668,7,22,Rival,0,1,7,2,19,8,0,0,0,0
plus_060,Wisp,185,2,Orange,goal,Rival,520,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,186,3,Orange,goal,Rival,512,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,187,4,Orange,goal,Wisp,3880,8,21,Rival,0,0,7,8,15,10,1,0,0,0
plus_060,Wisp,188,0,Orange,goal,Rival,3036,4,4,Rival,0,0,4,4,10,6,0,0,0,0
plus_060,Wisp,189,1,Orange,goal,Wisp,1292,1,7,Rival,0,0,1,1,4,3,0,0,0,0
plus_060,Wisp,190,2,Orange,goal,Rival,532,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,191,3,Orange,hard_time,None,5400,4,36,Rival,0,1,4,7,19,12,1,0,0,0
plus_060,Wisp,192,4,Orange,hard_time,None,5400,10,52,Rival,0,1,8,7,20,11,1,0,0,0
plus_060,Wisp,193,0,Orange,goal,Wisp,1420,1,2,Rival,0,0,1,2,6,3,0,0,0,0
plus_060,Wisp,194,1,Orange,hard_time,None,5400,3,46,Rival,0,0,3,8,21,14,1,0,0,0
plus_060,Wisp,195,2,Orange,goal,Rival,520,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,196,3,Orange,goal,Rival,508,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,197,4,Orange,goal,Rival,1064,3,2,Rival,0,0,3,2,4,4,1,0,0,0
plus_060,Wisp,198,0,Orange,goal,Rival,552,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,199,1,Orange,goal,Wisp,2684,1,15,Rival,0,0,1,3,15,8,3,0,2,0
plus_060,Wisp,200,2,Orange,goal,Rival,528,1,0,Rival,0,0,1,0,2,2,0,1,0,0
plus_060,Wisp,201,3,Orange,goal,Rival,1136,2,2,Rival,0,0,2,2,3,4,0,0,0,0
plus_060,Wisp,202,4,Orange,goal,Rival,3124,20,22,Rival,0,0,9,3,10,2,0,0,0,0
plus_060,Wisp,203,0,Orange,hard_time,None,5400,4,11,Rival,0,0,4,7,22,16,2,1,0,0
plus_060,Wisp,204,1,Orange,goal,Rival,528,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,205,2,Orange,goal,Rival,512,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,206,3,Orange,goal,Rival,524,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,207,4,Orange,hard_time,None,5400,9,54,Rival,2,0,9,6,19,8,0,0,0,0
plus_060,Wisp,208,0,Orange,goal,Rival,508,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,209,1,Orange,hard_time,None,5400,3,30,Rival,1,1,3,4,15,12,0,0,0,0
plus_060,Wisp,210,2,Orange,goal,Rival,508,1,0,Rival,0,0,1,0,2,3,1,0,0,0
plus_060,Wisp,211,3,Orange,goal,Rival,520,1,0,Rival,0,0,1,0,2,0,0,0,0,0
plus_060,Wisp,212,4,Orange,goal,Wisp,924,3,5,Rival,0,1,3,5,5,3,1,0,0,0
plus_060,Wisp,213,0,Orange,goal,Rival,560,1,0,Rival,0,0,1,0,3,3,0,0,0,0
plus_060,Wisp,214,1,Orange,goal,Wisp,2552,3,6,Rival,0,0,3,5,9,6,0,0,0,0
plus_060,Wisp,215,2,Orange,goal,Rival,524,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_060,Wisp,216,3,Orange,goal,Rival,528,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,217,4,Orange,goal,Wisp,3004,5,8,Rival,0,0,5,5,13,9,0,0,0,0
plus_060,Wisp,218,0,Orange,goal,Wisp,2072,2,3,Rival,0,0,2,3,8,6,0,0,0,0
plus_060,Wisp,219,1,Orange,goal,Rival,536,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,220,2,Orange,goal,Rival,524,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,221,3,Orange,goal,Rival,504,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,222,4,Orange,goal,Rival,1056,3,1,Rival,0,0,3,1,3,3,1,0,0,0
plus_060,Wisp,223,0,Orange,hard_time,None,5400,5,17,Rival,0,1,5,12,27,17,0,0,0,0
plus_060,Wisp,224,1,Orange,goal,Rival,496,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,225,2,Orange,goal,Rival,528,1,0,Rival,0,0,1,0,2,2,0,1,0,0
plus_060,Wisp,226,3,Orange,goal,Rival,508,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,227,4,Orange,hard_time,None,5400,6,34,Rival,0,0,6,11,21,13,0,0,0,0
plus_060,Wisp,228,0,Orange,goal,Rival,572,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_060,Wisp,229,1,Orange,goal,Rival,3208,3,4,Rival,0,0,3,3,9,10,0,0,0,0
plus_060,Wisp,230,2,Orange,goal,Rival,512,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,231,3,Orange,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,232,4,Orange,goal,Wisp,2036,12,16,Rival,0,0,10,11,5,5,1,0,0,0
plus_060,Wisp,233,0,Orange,hard_time,None,5400,2,18,Rival,0,0,2,12,19,13,0,0,0,0
plus_060,Wisp,234,1,Orange,goal,Rival,516,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,235,2,Orange,goal,Rival,520,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_060,Wisp,236,3,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,237,4,Orange,goal,Wisp,1840,2,49,Rival,0,0,2,5,8,4,0,0,0,0
plus_060,Wisp,238,0,Orange,goal,Rival,568,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,239,1,Orange,goal,Wisp,1216,1,2,Rival,0,0,1,2,7,5,0,0,0,0
plus_060,Wisp,240,2,Orange,goal,Rival,520,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_060,Wisp,241,3,Orange,goal,Rival,508,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_060,Wisp,242,4,Orange,goal,Rival,940,5,1,Rival,0,0,5,1,4,3,1,0,0,0
plus_060,Wisp,243,0,Orange,goal,Wisp,1936,1,10,Rival,0,0,1,2,6,5,0,0,0,0
plus_060,Wisp,244,1,Orange,hard_time,None,5400,6,16,Rival,0,0,5,5,20,13,2,0,0,0
plus_060,Wisp,245,2,Orange,goal,Rival,520,1,0,Rival,0,0,1,0,2,2,0,0,0,0
