checkpoint,opponent,world,starting_layout,rival_side,termination,winner,duration_ticks,rival_touches,opponent_touches,first_toucher,rival_saves,opponent_saves,rival_airborne_touches,opponent_airborne_touches,rival_flips,opponent_flips,rival_wavedash_candidate_events,opponent_wavedash_candidate_events,rival_double_dash_candidate_events,opponent_double_dash_candidate_events
plus_120,Nexto,39,4,Blue,goal,Nexto,1640,2,15,Rival,0,0,2,2,5,2,0,0,0,0
plus_120,Nexto,40,0,Blue,goal,Nexto,1288,2,4,Rival,0,0,2,3,5,2,0,0,0,0
plus_120,Nexto,41,1,Blue,goal,Nexto,4392,12,12,Rival,0,1,6,11,18,9,1,0,0,0
plus_120,Nexto,42,2,Blue,goal,Nexto,1096,2,4,Rival,0,0,2,4,5,1,0,0,0,0
plus_120,Nexto,43,3,Blue,goal,Rival,752,3,1,Rival,0,0,3,1,3,2,0,0,0,0
plus_120,Nexto,44,4,Blue,goal,Nexto,940,3,7,Rival,0,0,3,4,4,2,0,0,0,0
plus_120,Nexto,45,0,Blue,goal,Rival,760,3,1,Rival,0,0,3,1,3,1,0,0,0,0
plus_120,Nexto,46,1,Blue,goal,Nexto,1216,2,6,Rival,0,0,2,5,6,3,0,0,0,0
plus_120,Nexto,47,2,Blue,goal,Nexto,1524,2,6,Rival,0,0,2,5,8,3,0,0,0,0
plus_120,Nexto,48,3,Blue,goal,Nexto,848,2,4,Rival,0,0,2,4,4,2,0,0,0,0
plus_120,Nexto,49,4,Blue,goal,Nexto,2284,6,5,Rival,0,0,6,4,9,4,0,0,0,0
plus_120,Nexto,50,0,Blue,goal,Nexto,1884,2,9,Rival,0,0,2,4,8,5,0,0,0,0
plus_120,Nexto,51,1,Blue,goal,Nexto,2260,4,16,Rival,0,0,3,6,9,4,0,0,0,0
plus_120,Nexto,52,2,Blue,goal,Nexto,880,3,7,Rival,0,0,3,4,5,3,0,1,0,0
plus_120,Nexto,53,3,Blue,goal,Nexto,2364,3,9,Rival,0,0,3,2,9,4,0,0,0,0
plus_120,Nexto,54,4,Blue,goal,Rival,556,2,1,Rival,0,0,2,1,2,1,0,0,0,0
plus_120,Nexto,55,0,Blue,goal,Nexto,1460,2,10,Rival,0,0,2,3,7,3,0,0,0,0
plus_120,Nexto,56,1,Blue,goal,Nexto,1444,2,4,Rival,0,0,2,4,7,3,0,0,0,0
plus_120,Nexto,57,2,Blue,goal,Nexto,1420,2,13,Rival,0,0,2,4,7,3,0,0,0,0
plus_120,Nexto,58,3,Blue,goal,Nexto,2012,2,10,Rival,0,0,2,4,7,4,0,0,0,0
plus_120,Nexto,59,4,Blue,goal,Nexto,1356,2,3,Rival,0,0,2,3,7,3,0,0,0,0
plus_120,Nexto,60,0,Blue,goal,Nexto,1220,2,7,Rival,0,0,2,3,5,2,0,0,0,0
plus_120,Nexto,61,1,Blue,goal,Nexto,2988,5,20,Rival,0,0,5,6,14,5,2,0,0,0
plus_120,Nexto,62,2,Blue,goal,Nexto,1672,6,8,Rival,0,0,6,7,9,3,0,0,0,0
plus_120,Nexto,63,3,Blue,goal,Nexto,2692,6,8,Rival,0,0,5,7,9,6,0,0,0,0
plus_120,Nexto,64,4,Blue,goal,Nexto,808,2,3,Rival,0,0,2,3,2,2,0,0,0,0
plus_120,Nexto,65,0,Blue,goal,Nexto,1100,2,3,Rival,0,0,2,3,4,2,0,0,0,0
plus_120,Nexto,66,1,Blue,goal,Nexto,3488,5,11,Rival,0,0,4,8,11,4,0,0,0,0
plus_120,Nexto,67,2,Blue,goal,Nexto,3508,7,9,Rival,0,0,7,8,12,5,3,0,0,0
plus_120,Nexto,68,3,Blue,goal,Nexto,992,3,3,Rival,0,0,3,2,3,1,0,0,0,0
plus_120,Nexto,69,4,Blue,goal,Nexto,1476,2,11,Rival,0,0,2,4,7,3,0,0,0,0
plus_120,Nexto,70,0,Blue,goal,Nexto,2744,5,5,Rival,0,0,5,5,9,4,0,0,0,0
plus_120,Nexto,71,1,Blue,goal,Nexto,1876,2,25,Rival,0,0,2,5,7,3,0,0,0,0
plus_120,Nexto,72,2,Blue,goal,Nexto,2888,5,10,Rival,1,0,5,8,12,7,0,0,0,0
plus_120,Nexto,73,3,Blue,goal,Nexto,2544,1,14,Rival,0,0,1,5,10,5,0,0,0,0
plus_120,Nexto,74,4,Blue,goal,Nexto,1028,2,4,Rival,0,0,2,4,6,2,0,0,0,0
plus_120,Nexto,75,0,Blue,goal,Nexto,1688,4,9,Rival,0,0,4,8,7,5,0,0,0,0
plus_120,Nexto,76,1,Blue,goal,Nexto,1728,2,4,Rival,0,0,2,2,4,3,0,0,0,0
plus_120,Nexto,77,2,Blue,goal,Nexto,1020,2,4,Rival,0,0,2,4,5,2,0,0,0,0
plus_120,Nexto,78,3,Blue,goal,Nexto,2036,5,31,Rival,0,0,4,4,10,4,0,0,0,0
plus_120,Nexto,79,4,Blue,goal,Rival,712,3,2,Rival,0,0,3,2,3,2,0,0,0,0
plus_120,Nexto,80,0,Blue,goal,Nexto,1612,4,4,Rival,0,0,4,4,4,4,0,0,0,0
plus_120,Nexto,81,1,Blue,goal,Nexto,1164,3,4,Rival,0,0,3,4,6,2,0,0,0,0
plus_120,Nexto,82,2,Blue,goal,Nexto,780,3,9,Rival,0,0,3,6,3,3,0,0,0,0
plus_120,Nexto,83,3,Blue,goal,Rival,816,6,4,Rival,0,0,6,4,3,2,0,0,0,0
plus_120,Nexto,84,4,Blue,goal,Nexto,1740,5,13,Rival,0,1,5,2,6,2,0,0,0,0
plus_120,Nexto,85,0,Blue,goal,Nexto,1424,2,6,Rival,0,0,2,4,6,3,0,0,0,0
plus_120,Nexto,86,1,Blue,goal,Nexto,2324,3,7,Rival,0,0,3,6,9,5,0,0,0,0
plus_120,Nexto,87,2,Blue,goal,Nexto,1008,2,3,Rival,0,0,2,3,6,2,0,0,0,0
plus_120,Nexto,88,3,Blue,goal,Nexto,828,3,3,Rival,0,0,3,3,4,2,0,0,0,0
plus_120,Nexto,89,4,Blue,goal,Nexto,1524,2,9,Rival,0,0,2,4,6,3,0,0,0,0
plus_120,Nexto,90,0,Blue,goal,Nexto,2304,2,7,Rival,0,0,2,5,9,4,0,0,0,0
plus_120,Nexto,91,1,Blue,goal,Nexto,2256,1,19,Rival,0,0,1,6,11,3,0,0,0,0
plus_120,Nexto,92,2,Blue,goal,Rival,1604,5,3,Rival,0,0,5,2,4,4,0,0,0,0
plus_120,Nexto,93,3,Blue,goal,Nexto,1688,2,38,Rival,0,0,2,3,4,3,0,0,0,0
plus_120,Nexto,94,4,Blue,goal,Nexto,1360,2,4,Rival,0,0,2,4,6,2,0,0,0,0
plus_120,Nexto,95,0,Blue,goal,Nexto,2008,4,9,Rival,0,0,4,7,8,4,0,0,0,0
plus_120,Nexto,96,1,Blue,goal,Nexto,1748,3,23,Rival,0,0,3,2,6,5,0,0,0,0
plus_120,Nexto,97,2,Blue,goal,Nexto,1828,3,6,Rival,0,0,3,2,5,2,0,0,0,0
plus_120,Nexto,98,3,Blue,goal,Nexto,1032,2,5,Rival,0,0,2,4,4,2,0,0,0,0
plus_120,Nexto,99,4,Blue,goal,Nexto,1760,3,15,Rival,0,0,3,3,7,2,0,0,0,0
plus_120,Nexto,100,0,Blue,goal,Nexto,2056,3,26,Rival,0,0,3,5,6,4,0,0,0,0
plus_120,Nexto,101,1,Blue,goal,Nexto,2336,1,14,Rival,0,0,1,4,13,5,0,0,0,0
plus_120,Nexto,102,2,Blue,goal,Nexto,1572,4,5,Rival,0,0,4,3,5,4,0,0,0,0
plus_120,Nexto,103,3,Blue,goal,Rival,828,3,1,Rival,0,0,3,1,3,3,0,0,0,0
plus_120,Nexto,104,4,Blue,goal,Nexto,1768,3,12,Rival,0,0,3,1,7,1,0,0,0,0
plus_120,Nexto,105,0,Blue,goal,Nexto,1864,6,4,Rival,0,0,4,4,8,5,0,0,0,0
plus_120,Nexto,106,1,Blue,goal,Nexto,3048,3,12,Rival,0,0,3,5,10,4,0,0,0,0
plus_120,Nexto,107,2,Blue,goal,Nexto,1720,3,4,Rival,0,0,3,4,7,2,1,0,0,0
plus_120,Nexto,108,3,Blue,goal,Nexto,980,2,4,Rival,0,0,2,4,3,3,0,0,0,0
plus_120,Nexto,109,4,Blue,goal,Rival,556,2,1,Rival,0,0,2,1,2,1,0,0,0,0
plus_120,Nexto,110,0,Blue,goal,Nexto,4568,4,17,Rival,0,0,4,11,17,11,0,0,0,0
plus_120,Nexto,111,1,Blue,goal,Nexto,1676,2,9,Rival,0,0,2,5,7,4,0,0,0,0
plus_120,Nexto,112,2,Blue,goal,Nexto,1396,1,7,Rival,0,0,1,2,6,2,1,0,0,0
plus_120,Nexto,113,3,Blue,goal,Nexto,2252,4,16,Rival,0,0,4,6,9,6,0,0,0,0
plus_120,Nexto,114,4,Blue,goal,Nexto,2308,2,7,Rival,0,0,2,5,8,5,0,0,0,0
plus_120,Nexto,115,0,Blue,goal,Nexto,1436,2,4,Rival,0,0,2,2,5,3,0,0,0,0
plus_120,Nexto,116,1,Blue,goal,Nexto,3908,6,36,Rival,0,0,4,6,13,6,0,0,0,0
plus_120,Nexto,117,2,Blue,goal,Rival,744,2,2,Rival,0,0,2,2,3,2,0,0,0,0
plus_120,Nexto,118,3,Blue,goal,Nexto,1768,2,8,Rival,0,0,2,5,8,3,0,0,0,0
plus_120,Nexto,119,4,Blue,goal,Nexto,1172,3,3,Rival,0,0,3,3,4,1,0,0,0,0
plus_120,Nexto,120,0,Blue,goal,Nexto,1492,2,4,Rival,0,0,2,1,4,3,0,0,0,0
plus_120,Nexto,121,1,Blue,goal,Nexto,2000,2,17,Rival,0,0,2,3,7,3,0,0,0,0
plus_120,Nexto,122,2,Blue,goal,Nexto,2140,3,7,Rival,0,0,3,5,9,6,0,0,0,0
plus_120,Nexto,123,3,Blue,goal,Nexto,1084,2,8,Rival,0,0,2,5,6,2,0,0,0,0
plus_120,Nexto,124,4,Blue,goal,Nexto,1532,3,25,Rival,0,1,3,4,7,3,1,0,0,0
plus_120,Nexto,125,0,Blue,goal,Nexto,1232,2,4,Rival,0,0,2,4,6,2,0,0,0,0
plus_120,Nexto,126,1,Blue,goal,Nexto,2752,3,12,Rival,0,0,3,4,12,4,2,0,2,0
plus_120,Nexto,127,2,Blue,goal,Nexto,844,4,6,Rival,0,0,4,5,5,3,0,0,0,0
plus_120,Nexto,128,0,Orange,goal,Nexto,3724,6,32,Rival,0,0,5,6,12,6,0,0,0,0
plus_120,Nexto,129,1,Orange,goal,Nexto,1004,3,5,Rival,0,0,3,5,5,3,0,0,0,0
plus_120,Nexto,130,2,Orange,goal,Nexto,1448,2,6,Rival,0,0,2,4,5,2,0,1,0,0
plus_120,Nexto,131,3,Orange,goal,Nexto,860,2,3,Rival,0,0,2,3,2,2,0,0,0,0
plus_120,Nexto,132,4,Orange,goal,Nexto,1036,2,3,Rival,0,0,2,2,6,1,0,0,0,0
plus_120,Nexto,133,0,Orange,goal,Nexto,1584,5,23,Rival,0,0,4,5,5,3,0,0,0,0
plus_120,Nexto,134,1,Orange,goal,Nexto,1552,2,6,Rival,0,0,2,6,7,4,0,0,0,0
plus_120,Nexto,135,2,Orange,goal,Nexto,5188,9,27,Rival,1,0,6,11,19,8,2,1,0,0
plus_120,Nexto,136,3,Orange,goal,Nexto,932,2,3,Rival,0,0,2,3,3,2,0,0,0,0
plus_120,Nexto,137,4,Orange,goal,Nexto,1900,3,6,Rival,0,0,3,5,11,3,0,0,0,0
plus_120,Nexto,138,0,Orange,goal,Nexto,2176,3,4,Rival,0,1,3,4,11,2,2,0,2,0
plus_120,Nexto,139,1,Orange,goal,Nexto,1456,3,4,Rival,0,0,3,3,4,3,0,0,0,0
plus_120,Nexto,140,2,Orange,goal,Nexto,1072,4,11,Rival,0,0,4,5,6,2,0,0,0,0
plus_120,Nexto,141,3,Orange,goal,Nexto,1092,2,3,Rival,0,0,2,3,6,2,0,0,0,0
plus_120,Nexto,142,4,Orange,goal,Nexto,2652,7,10,Rival,0,0,5,5,11,6,1,0,0,0
plus_120,Nexto,143,0,Orange,goal,Nexto,1940,3,22,Rival,0,0,3,2,10,3,0,0,0,0
plus_120,Nexto,144,1,Orange,goal,Nexto,2056,3,5,Rival,0,0,3,4,8,5,0,0,0,0
plus_120,Nexto,145,2,Orange,goal,Nexto,2176,3,18,Rival,0,1,3,4,8,3,0,1,0,0
plus_120,Nexto,146,3,Orange,goal,Nexto,1320,2,6,Rival,0,0,2,4,5,3,0,0,0,0
plus_120,Nexto,147,4,Orange,goal,Nexto,880,2,5,Rival,0,0,2,3,4,2,0,0,0,0
plus_120,Nexto,148,0,Orange,goal,Nexto,1044,2,3,Rival,0,0,2,3,4,2,0,0,0,0
plus_120,Nexto,149,1,Orange,goal,Nexto,1316,2,6,Rival,0,0,2,5,5,3,0,0,0,0
plus_120,Nexto,150,2,Orange,goal,Nexto,1872,1,6,Rival,0,0,1,4,7,4,0,1,0,0
plus_120,Nexto,151,3,Orange,goal,Nexto,1772,3,33,Rival,0,0,3,3,7,3,0,0,0,0
plus_120,Nexto,152,4,Orange,goal,Nexto,816,2,4,Rival,0,0,2,3,4,2,0,0,0,0
plus_120,Nexto,153,0,Orange,goal,Nexto,2300,6,7,Rival,0,1,6,6,11,6,0,0,0,0
plus_120,Nexto,154,1,Orange,goal,Nexto,728,2,2,Rival,0,0,2,2,3,2,0,0,0,0
plus_120,Nexto,155,2,Orange,goal,Nexto,2748,3,10,Rival,0,0,3,7,13,8,0,1,0,0
plus_120,Nexto,156,3,Orange,goal,Nexto,1032,2,5,Rival,0,0,2,4,4,2,0,0,0,0
plus_120,Nexto,157,4,Orange,goal,Nexto,2224,3,7,Rival,0,1,3,5,9,3,0,0,0,0
plus_120,Nexto,158,0,Orange,goal,Nexto,1876,4,5,Rival,0,0,4,5,9,4,0,0,0,0
plus_120,Nexto,159,1,Orange,goal,Nexto,2340,5,21,Rival,1,0,4,5,10,3,0,0,0,0
plus_120,Nexto,160,2,Orange,goal,Nexto,1504,2,3,Rival,0,0,1,3,7,3,0,0,0,0
plus_120,Nexto,161,3,Orange,goal,Nexto,1932,2,8,Rival,0,0,2,4,8,4,0,0,0,0
plus_120,Nexto,162,4,Orange,goal,Nexto,812,2,3,Rival,0,0,2,3,3,2,0,0,0,0
plus_120,Nexto,163,0,Orange,goal,Nexto,816,2,2,Rival,1,0,2,2,3,2,0,0,0,0
plus_120,Nexto,164,1,Orange,goal,Nexto,2536,2,7,Rival,0,0,2,3,9,4,0,0,0,0
plus_120,Nexto,165,2,Orange,goal,Nexto,2240,2,8,Rival,0,0,2,5,9,4,0,0,0,0
plus_120,Nexto,166,3,Orange,goal,Nexto,2048,3,19,Rival,0,0,3,4,5,3,1,0,0,0
plus_120,Nexto,167,4,Orange,goal,Nexto,824,2,3,Rival,0,0,2,3,3,2,0,0,0,0
plus_120,Nexto,168,0,Orange,goal,Nexto,3808,5,10,Rival,0,0,5,6,7,4,0,0,0,0
plus_120,Nexto,169,1,Orange,goal,Nexto,2168,4,30,Rival,0,0,4,3,11,3,0,0,0,0
plus_120,Nexto,170,2,Orange,goal,Nexto,1180,2,4,Rival,0,0,2,3,4,3,0,0,0,0
plus_120,Nexto,171,3,Orange,goal,Nexto,904,2,3,Rival,0,0,2,3,3,2,0,0,0,0
plus_120,Nexto,172,4,Orange,goal,Nexto,3364,5,7,Rival,0,1,5,6,13,5,0,0,0,0
plus_120,Nexto,173,0,Orange,goal,Nexto,3148,3,16,Rival,0,0,3,7,12,6,0,0,0,0
plus_120,Nexto,174,1,Orange,goal,Nexto,1508,2,4,Rival,0,0,2,3,4,4,0,0,0,0
plus_120,Nexto,175,2,Orange,goal,Nexto,1400,2,4,Rival,0,0,2,4,5,2,0,0,0,0
plus_120,Nexto,176,3,Orange,goal,Nexto,1772,3,6,Rival,0,0,3,3,9,3,0,0,0,0
plus_120,Nexto,177,4,Orange,goal,Nexto,3344,8,21,Rival,0,1,7,2,13,4,0,0,0,0
plus_120,Nexto,178,0,Orange,goal,Nexto,1264,2,4,Rival,0,0,2,4,6,2,0,0,0,0
plus_120,Nexto,179,1,Orange,goal,Rival,1656,4,2,Rival,0,0,4,2,5,6,0,0,0,0
plus_120,Nexto,180,2,Orange,goal,Nexto,4484,6,15,Rival,0,0,4,10,10,10,1,0,0,0
plus_120,Nexto,181,3,Orange,goal,Nexto,4100,39,12,Rival,1,1,7,8,12,9,0,1,0,0
plus_120,Nexto,182,4,Orange,goal,Rival,3076,6,7,Rival,0,0,6,6,9,7,0,1,0,0
plus_120,Nexto,183,0,Orange,goal,Nexto,4016,15,5,Rival,0,0,10,5,19,6,0,0,0,0
plus_120,Nexto,184,1,Orange,goal,Nexto,2704,3,14,Rival,0,0,3,6,10,6,0,0,0,0
plus_120,Nexto,185,2,Orange,goal,Nexto,1920,3,15,Rival,0,0,3,3,6,3,0,0,0,0
plus_120,Nexto,186,3,Orange,goal,Nexto,1936,2,8,Rival,0,0,2,5,6,4,0,0,0,0
plus_120,Nexto,187,4,Orange,goal,Nexto,1408,2,9,Rival,0,0,2,6,8,3,0,0,0,0
plus_120,Nexto,188,0,Orange,goal,Nexto,1268,5,18,Rival,0,0,5,5,5,3,0,0,0,0
plus_120,Nexto,189,1,Orange,goal,Nexto,1536,1,16,Rival,0,0,1,1,6,3,0,0,0,0
plus_120,Nexto,190,2,Orange,goal,Nexto,1384,2,4,Rival,0,0,2,4,7,3,0,0,0,0
plus_120,Nexto,191,3,Orange,goal,Rival,528,2,1,Rival,0,0,2,1,2,1,0,0,0,0
plus_120,Nexto,192,4,Orange,goal,Nexto,888,2,4,Rival,0,0,2,4,5,2,0,0,0,0
plus_120,Nexto,193,0,Orange,goal,Nexto,1628,3,4,Rival,0,0,2,3,6,4,0,1,0,0
plus_120,Nexto,194,1,Orange,goal,Nexto,2148,4,6,Rival,0,0,4,6,11,4,1,0,0,0
plus_120,Nexto,195,2,Orange,goal,Nexto,2128,2,22,Rival,0,0,2,1,9,2,1,0,0,0
plus_120,Nexto,196,3,Orange,goal,Nexto,980,2,3,Rival,0,0,2,3,2,1,0,0,0,0
plus_120,Nexto,197,4,Orange,goal,Nexto,2892,3,12,Rival,0,0,3,7,10,5,1,0,0,0
plus_120,Nexto,198,0,Orange,goal,Nexto,2528,6,7,Rival,0,0,6,6,10,4,1,0,0,0
plus_120,Nexto,199,1,Orange,goal,Nexto,1748,2,4,Rival,0,0,2,3,5,4,0,0,0,0
plus_120,Nexto,200,2,Orange,goal,Nexto,1828,3,7,Rival,0,0,3,2,7,3,0,1,0,0
plus_120,Nexto,201,3,Orange,goal,Nexto,1900,4,6,Rival,0,0,4,4,6,4,1,0,0,0
plus_120,Nexto,202,4,Orange,goal,Nexto,1952,4,4,Rival,0,1,4,3,9,4,0,0,0,0
plus_120,Nexto,203,0,Orange,goal,Nexto,2448,8,7,Rival,0,0,6,5,7,5,0,0,0,0
plus_120,Nexto,204,1,Orange,goal,Nexto,1132,2,2,Rival,0,0,2,2,7,2,0,0,0,0
plus_120,Nexto,205,2,Orange,goal,Nexto,1736,3,7,Rival,0,0,3,5,11,4,0,1,0,0
plus_120,Nexto,206,3,Orange,goal,Nexto,2332,4,24,Rival,2,0,4,8,9,5,0,0,0,0
plus_120,Nexto,207,4,Orange,goal,Nexto,1384,2,10,Rival,0,0,2,3,7,2,0,0,0,0
plus_120,Nexto,208,0,Orange,goal,Nexto,2456,2,7,Rival,0,0,1,6,8,7,0,1,0,0
plus_120,Nexto,209,1,Orange,goal,Nexto,1788,4,3,Rival,0,0,2,3,6,5,0,0,0,0
plus_120,Nexto,210,2,Orange,goal,Nexto,1996,5,6,Rival,0,0,5,5,7,4,0,0,0,0
plus_120,Nexto,211,3,Orange,goal,Nexto,764,2,3,Rival,0,0,2,3,3,2,0,0,0,0
plus_120,Nexto,212,4,Orange,goal,Nexto,1356,2,3,Rival,0,0,2,3,7,1,0,0,0,0
plus_120,Nexto,213,0,Orange,goal,Rival,2420,5,3,Rival,0,0,5,3,8,6,1,0,0,0
plus_120,Nexto,214,1,Orange,goal,Rival,520,2,1,Rival,0,0,2,1,2,2,0,0,0,0
plus_120,Nexto,215,2,Orange,goal,Nexto,2324,2,17,Rival,0,0,2,6,8,5,0,0,0,0
plus_120,Nexto,216,3,Orange,goal,Nexto,2100,4,21,Rival,0,0,4,2,9,4,0,0,0,0
plus_120,Nexto,217,4,Orange,goal,Nexto,1216,2,4,Rival,0,0,2,4,5,4,0,0,0,0
plus_120,Nexto,218,0,Orange,goal,Nexto,1436,2,5,Rival,0,0,2,4,6,3,0,0,0,0
plus_120,Nexto,219,1,Orange,goal,Nexto,1288,1,4,Rival,0,0,1,3,5,2,0,0,0,0
plus_120,Nexto,220,2,Orange,goal,Nexto,1752,2,11,Rival,0,0,2,4,8,2,0,0,0,0
plus_120,Nexto,221,3,Orange,goal,Nexto,1120,3,5,Rival,0,0,3,5,6,3,0,0,0,0
plus_120,Nexto,222,4,Orange,goal,Nexto,948,2,4,Rival,0,0,2,4,5,2,0,0,0,0
plus_120,Nexto,223,0,Orange,goal,Nexto,1960,2,19,Rival,0,0,2,2,9,3,1,1,0,0
plus_120,Nexto,224,1,Orange,goal,Nexto,1792,6,41,Rival,0,0,5,3,8,3,0,0,0,0
plus_120,Nexto,225,2,Orange,goal,Nexto,1380,2,7,Rival,0,0,2,5,6,4,0,0,0,0
plus_120,Nexto,226,3,Orange,goal,Nexto,1780,4,5,Rival,0,0,3,3,7,4,2,1,0,0
plus_120,Nexto,227,4,Orange,goal,Nexto,820,2,3,Rival,0,0,2,3,2,2,0,0,0,0
plus_120,Nexto,228,0,Orange,goal,Nexto,788,2,3,Rival,0,0,2,3,4,2,0,0,0,0
plus_120,Nexto,229,1,Orange,goal,Nexto,1632,2,6,Rival,0,0,2,3,4,3,0,0,0,0
plus_120,Nexto,230,2,Orange,goal,Nexto,2508,6,10,Rival,0,0,6,6,11,3,0,0,0,0
plus_120,Nexto,231,3,Orange,goal,Nexto,2060,4,7,Rival,0,0,4,5,6,4,0,0,0,0
plus_120,Nexto,232,4,Orange,goal,Nexto,956,2,5,Rival,0,0,2,5,3,3,0,0,0,0
plus_120,Nexto,233,0,Orange,goal,Nexto,2208,3,7,Rival,0,0,3,4,6,3,0,0,0,0
plus_120,Nexto,234,1,Orange,goal,Nexto,3364,5,14,Rival,1,0,5,6,12,5,0,0,0,0
plus_120,Nexto,235,2,Orange,goal,Nexto,3436,5,20,Rival,1,0,5,9,11,6,0,0,0,0
plus_120,Nexto,236,3,Orange,goal,Nexto,1524,3,4,Rival,0,0,3,4,7,2,0,0,0,0
plus_120,Nexto,237,4,Orange,goal,Nexto,1972,5,9,Rival,0,0,4,3,8,2,0,0,0,0
plus_120,Nexto,238,0,Orange,goal,Nexto,3748,9,14,Rival,0,1,6,11,11,10,0,0,0,0
plus_120,Nexto,239,1,Orange,goal,Nexto,1484,2,4,Rival,0,0,2,3,8,4,0,0,0,0
plus_120,Nexto,240,2,Orange,goal,Rival,1328,3,1,Rival,0,0,3,1,5,3,0,0,0,0
