checkpoint,opponent,world,starting_layout,rival_side,termination,winner,duration_ticks,rival_touches,opponent_touches,first_toucher,rival_saves,opponent_saves,rival_airborne_touches,opponent_airborne_touches,rival_flips,opponent_flips,rival_wavedash_candidate_events,opponent_wavedash_candidate_events,rival_double_dash_candidate_events,opponent_double_dash_candidate_events
plus_120,Wisp,25,0,Blue,goal,Rival,524,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,26,1,Blue,goal,Rival,508,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,27,2,Blue,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,28,3,Blue,goal,Rival,488,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,29,4,Blue,goal,Wisp,3852,4,12,Rival,0,0,4,6,11,12,1,0,0,0
plus_120,Wisp,30,0,Blue,goal,Rival,520,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,31,1,Blue,goal,Wisp,1344,1,2,Rival,0,0,1,2,2,5,0,0,0,0
plus_120,Wisp,32,2,Blue,goal,Rival,516,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,33,3,Blue,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,34,4,Blue,goal,Rival,852,4,4,Rival,0,0,4,4,3,4,0,1,0,0
plus_120,Wisp,35,0,Blue,goal,Rival,532,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,36,1,Blue,goal,Rival,508,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,37,2,Blue,goal,Rival,496,1,0,Rival,0,0,1,0,2,3,1,0,0,0
plus_120,Wisp,38,3,Blue,goal,Rival,484,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,39,4,Blue,goal,Wisp,2380,4,5,Rival,0,1,4,3,10,8,0,0,0,0
plus_120,Wisp,40,0,Blue,goal,Rival,520,1,0,Rival,0,0,1,0,2,0,0,0,0,0
plus_120,Wisp,41,1,Blue,hard_time,None,5400,5,7,Rival,0,2,5,6,19,13,0,0,0,0
plus_120,Wisp,42,2,Blue,goal,Rival,488,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,43,3,Blue,goal,Rival,508,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,44,4,Blue,goal,Rival,844,4,2,Rival,0,0,4,2,3,3,0,0,0,0
plus_120,Wisp,45,0,Blue,goal,Rival,516,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_120,Wisp,46,1,Blue,goal,Rival,484,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,47,2,Blue,goal,Rival,488,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,48,3,Blue,goal,Rival,484,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,49,4,Blue,goal,Rival,816,3,1,Rival,0,0,3,1,3,3,0,0,0,0
plus_120,Wisp,50,0,Blue,goal,Rival,532,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,51,1,Blue,goal,Rival,524,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,52,2,Blue,goal,Rival,504,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,53,3,Blue,goal,Rival,524,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,54,4,Blue,goal,Wisp,2404,3,13,Rival,1,0,3,4,7,6,0,1,0,0
plus_120,Wisp,55,0,Blue,hard_time,None,5400,6,17,Rival,0,1,4,9,21,12,2,0,2,0
plus_120,Wisp,56,1,Blue,goal,Rival,528,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,57,2,Blue,goal,Rival,508,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,58,3,Blue,goal,Rival,488,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,59,4,Blue,goal,Wisp,4404,6,32,Rival,0,0,6,8,15,12,1,0,0,0
plus_120,Wisp,60,0,Blue,goal,Rival,836,2,1,Rival,0,1,2,1,3,3,0,0,0,0
plus_120,Wisp,61,1,Blue,hard_time,None,5400,6,33,Rival,0,0,5,6,21,8,1,1,0,0
plus_120,Wisp,62,2,Blue,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,63,3,Blue,goal,Rival,484,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,64,4,Blue,goal,Wisp,2364,7,16,Rival,0,0,7,9,9,6,0,0,0,0
plus_120,Wisp,65,0,Blue,goal,Wisp,2048,2,17,Rival,0,1,2,3,10,3,0,0,0,0
plus_120,Wisp,66,1,Blue,goal,Wisp,4396,4,11,Rival,0,0,3,5,14,11,0,0,0,0
plus_120,Wisp,67,2,Blue,goal,Rival,512,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,68,3,Blue,goal,Rival,488,1,0,Rival,0,0,1,0,2,2,1,1,0,0
plus_120,Wisp,69,4,Blue,goal,Rival,824,4,4,Rival,0,0,4,4,3,3,0,1,0,0
plus_120,Wisp,70,0,Blue,hard_time,None,5400,7,12,Rival,0,1,7,8,19,15,1,0,0,0
plus_120,Wisp,71,1,Blue,goal,Wisp,2772,2,15,Rival,0,0,2,4,11,5,0,1,0,0
plus_120,Wisp,72,2,Blue,goal,Rival,496,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,73,3,Blue,goal,Rival,504,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,74,4,Blue,goal,Rival,1540,5,5,Rival,0,0,5,4,4,5,0,0,0,0
plus_120,Wisp,75,0,Blue,goal,Rival,568,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,76,1,Blue,hard_time,None,5400,5,28,Rival,0,1,4,11,18,16,0,1,0,0
plus_120,Wisp,77,2,Blue,goal,Rival,504,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,78,3,Blue,goal,Rival,488,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,79,4,Blue,goal,Wisp,1320,3,5,Rival,0,0,3,4,5,3,0,0,0,0
plus_120,Wisp,80,0,Blue,goal,Rival,516,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,81,1,Blue,goal,Rival,2008,5,0,Rival,0,0,5,0,8,6,0,0,0,0
plus_120,Wisp,82,2,Blue,goal,Rival,508,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,83,3,Blue,goal,Rival,492,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,84,4,Blue,goal,Wisp,3012,5,15,Rival,0,0,5,2,11,6,0,0,0,0
plus_120,Wisp,85,0,Blue,goal,Rival,580,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_120,Wisp,86,1,Blue,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,87,2,Blue,goal,Rival,500,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,88,3,Blue,goal,Rival,496,1,0,Rival,0,0,1,0,2,2,1,0,0,0
